movieId,titulo_movie_lens,genres,tag,geral
39444,"Weather Man, The (2005)",Comedy|Drama,,Weather Man  The  2005  Comedy Drama nan
39446,Saw II (2005),Horror|Thriller,,Saw II  2005  Horror Thriller nan
39449,Prime (2005),Comedy|Drama|Romance,,Prime  2005  Comedy Drama Romance nan
39516,Don't Move (Non ti muovere) (2004),Drama,,Don't Move  Non ti muovere   2004  Drama nan
39715,American Pie Presents: Band Camp (American Pie 4: Band Camp) (2005),Comedy,,American Pie Presents: Band Camp  American Pie 4: Band Camp   2005  Comedy nan
39801,"Great Yokai War, The (Yôkai daisensô) (2005)",Adventure|Comedy|Fantasy|Horror,,Great Yokai War  The  Yôkai daisensô   2005  Adventure Comedy Fantasy Horror nan
39869,Manderlay (2005),Drama,,Manderlay  2005  Drama nan
40148,Revolver (2005),Crime|Drama|Thriller,,Revolver  2005  Crime Drama Thriller nan
40278,Jarhead (2005),Action|Drama|War,Jake Gyllenhaal|Modern war,Jarhead  2005  Action Drama War Jake Gyllenhaal Modern war
40339,Chicken Little (2005),Action|Adventure|Animation|Children|Comedy|Sci-Fi,,Chicken Little  2005  Action Adventure Animation Children Comedy Sci-Fi nan
40412,Dead Man's Shoes (2004),Crime|Thriller,,Dead Man's Shoes  2004  Crime Thriller nan
40414,Joyeux Noël (Merry Christmas) (2005),Drama|War,,Joyeux Noël  Merry Christmas   2005  Drama War nan
40478,Night of the Lepus (1972),Horror|Sci-Fi|Thriller,,Night of the Lepus  1972  Horror Sci-Fi Thriller nan
40491,"Match Factory Girl, The (Tulitikkutehtaan tyttö) (1990)",Comedy|Drama,depression,Match Factory Girl  The  Tulitikkutehtaan tyttö   1990  Comedy Drama depression
40578,Sword of the Beast (Kedamono no ken) (1965),Action|Drama,,Sword of the Beast  Kedamono no ken   1965  Action Drama nan
40581,Just Friends (2005),Comedy|Romance,,Just Friends  2005  Comedy Romance nan
40583,Syriana (2005),Drama|Thriller,In Netflix queue,Syriana  2005  Drama Thriller In Netflix queue
40597,One-Way Ticket to Mombasa (Menolippu Mombasaan) (2002),Comedy|Drama,,One-Way Ticket to Mombasa  Menolippu Mombasaan   2002  Comedy Drama nan
40614,Derailed (2005),Drama|Thriller,,Derailed  2005  Drama Thriller nan
40617,Creep (2004),Horror|Thriller,,Creep  2004  Horror Thriller nan
40629,Pride & Prejudice (2005),Drama|Romance,In Netflix queue,Pride & Prejudice  2005  Drama Romance In Netflix queue
40697,Babylon 5,Sci-Fi,,Babylon 5 Sci-Fi nan
40723,Wolf Creek (2005),Crime|Horror|Thriller,,Wolf Creek  2005  Crime Horror Thriller nan
40732,"Descent, The (2005)",Adventure|Drama|Horror|Thriller,,Descent  The  2005  Adventure Drama Horror Thriller nan
40815,Harry Potter and the Goblet of Fire (2005),Adventure|Fantasy|Thriller|IMAX,Magic|Wizards,Harry Potter and the Goblet of Fire  2005  Adventure Fantasy Thriller IMAX Magic Wizards
40819,Walk the Line (2005),Drama|Musical|Romance,Johnny Cash,Walk the Line  2005  Drama Musical Romance Johnny Cash
40826,Rent (2005),Drama|Musical|Romance,,Rent  2005  Drama Musical Romance nan
40851,Zathura (2005),Action|Adventure|Children|Fantasy,,Zathura  2005  Action Adventure Children Fantasy nan
40870,C.R.A.Z.Y. (2005),Drama,,C.R.A.Z.Y.  2005  Drama nan
40946,Sarah Silverman: Jesus Is Magic (2005),Comedy|Musical,,Sarah Silverman: Jesus Is Magic  2005  Comedy Musical nan
40955,Breakfast on Pluto (2005),Comedy|Drama,transvestite,Breakfast on Pluto  2005  Comedy Drama transvestite
40959,"Ice Harvest, The (2005)",Action|Comedy|Crime|Thriller,,Ice Harvest  The  2005  Action Comedy Crime Thriller nan
40962,"Yours, Mine and Ours (2005)",Comedy|Romance,,Yours  Mine and Ours  2005  Comedy Romance nan
40966,"Libertine, The (2004)",Drama,,Libertine  The  2004  Drama nan
41014,"Bird with the Crystal Plumage, The (Uccello dalle piume di cristallo, L') (1970)",Crime|Horror|Mystery|Thriller,,Bird with the Crystal Plumage  The  Uccello dalle piume di cristallo  L'   1970  Crime Horror Mystery Thriller nan
41285,Match Point (2005),Crime|Drama|Romance,,Match Point  2005  Crime Drama Romance nan
41527,Paradise Now (2005),Crime|Drama|Thriller|War,,Paradise Now  2005  Crime Drama Thriller War nan
41566,"Chronicles of Narnia: The Lion, the Witch and the Wardrobe, The (2005)",Adventure|Children|Fantasy,C.S. Lewis,Chronicles of Narnia: The Lion  the Witch and the Wardrobe  The  2005  Adventure Children Fantasy C.S. Lewis
41569,King Kong (2005),Action|Adventure|Drama|Fantasy|Thriller,big budget,King Kong  2005  Action Adventure Drama Fantasy Thriller big budget
41571,Memoirs of a Geisha (2005),Drama|Romance,,Memoirs of a Geisha  2005  Drama Romance nan
41573,"Family Stone, The (2005)",Comedy|Drama|Romance,,Family Stone  The  2005  Comedy Drama Romance nan
41617,Havoc (2005),Crime|Drama|Romance,,Havoc  2005  Crime Drama Romance nan
41627,Samurai Rebellion (Jôi-uchi: Hairyô tsuma shimatsu) (1967),Action|Drama,,Samurai Rebellion  Jôi-uchi: Hairyô tsuma shimatsu   1967  Action Drama nan
41712,"Room for Romeo Brass, A (1999)",Comedy|Drama,,Room for Romeo Brass  A  1999  Comedy Drama nan
41716,"Matador, The (2005)",Comedy|Drama|Thriller,,Matador  The  2005  Comedy Drama Thriller nan
41724,Wal-Mart: The High Cost of Low Price (2005),Documentary,,Wal-Mart: The High Cost of Low Price  2005  Documentary nan
41769,Mozart and the Whale (2005),Comedy|Drama|Romance,,Mozart and the Whale  2005  Comedy Drama Romance nan
41828,Don't Look Now: We're Being Shot At (La grande vadrouille) (1966),Comedy|War,,Don't Look Now: We're Being Shot At  La grande vadrouille   1966  Comedy War nan
41863,"Three Burials of Melquiades Estrada, The (2006)",Adventure|Crime|Drama,,Three Burials of Melquiades Estrada  The  2006  Adventure Crime Drama nan
41997,Munich (2005),Action|Crime|Drama|Thriller,In Netflix queue,Munich  2005  Action Crime Drama Thriller In Netflix queue
42002,"Producers, The (2005)",Comedy|Musical,In Netflix queue,Producers  The  2005  Comedy Musical In Netflix queue
42004,Transamerica (2005),Adventure|Comedy|Drama,,Transamerica  2005  Adventure Comedy Drama nan
42007,Rumor Has It... (2005),Comedy|Drama|Romance,,Rumor Has It...  2005  Comedy Drama Romance nan
42009,Cheaper by the Dozen 2 (2005),Adventure|Comedy,,Cheaper by the Dozen 2  2005  Adventure Comedy nan
42011,Fun with Dick and Jane (2005),Comedy|Crime,,Fun with Dick and Jane  2005  Comedy Crime nan
42013,"Ringer, The (2005)",Comedy,,Ringer  The  2005  Comedy nan
42015,Casanova (2005),Action|Adventure|Comedy|Drama|Romance,,Casanova  2005  Action Adventure Comedy Drama Romance nan
42018,Mrs. Henderson Presents (2005),Comedy|Drama,,Mrs. Henderson Presents  2005  Comedy Drama nan
42176,"Ear, The (Ucho) (1970)",Drama|Thriller,,Ear  The  Ucho   1970  Drama Thriller nan
42191,Luxo Jr. (1986),Animation|Children,,Luxo Jr.  1986  Animation Children nan
42285,"Dentist, The (1996)",Horror|Thriller,,Dentist  The  1996  Horror Thriller nan
42418,"New World, The (2005)",Adventure|Drama|Romance,,New World  The  2005  Adventure Drama Romance nan
42422,Voices of a Distant Star (Hoshi no koe) (2003),Animation|Drama|Romance|Sci-Fi,love,Voices of a Distant Star  Hoshi no koe   2003  Animation Drama Romance Sci-Fi love
42556,7 Faces of Dr. Lao (1964),Fantasy|Mystery|Western,,7 Faces of Dr. Lao  1964  Fantasy Mystery Western nan
42559,Samurai Assassin (Samurai) (1965),Action|Adventure|Drama,,Samurai Assassin  Samurai   1965  Action Adventure Drama nan
42602,"Boys of Baraka, The (2005)",Documentary,,Boys of Baraka  The  2005  Documentary nan
42632,Lady Vengeance (Sympathy for Lady Vengeance) (Chinjeolhan geumjassi) (2005),Crime|Drama|Mystery|Thriller,brutality,Lady Vengeance  Sympathy for Lady Vengeance   Chinjeolhan geumjassi   2005  Crime Drama Mystery Thriller brutality
42638,Grand Theft Parsons (2003),Comedy|Drama,,Grand Theft Parsons  2003  Comedy Drama nan
42718,District 13 (Banlieue 13) (2004),Action|Crime|Sci-Fi,,District 13  Banlieue 13   2004  Action Crime Sci-Fi nan
42723,Hostel (2005),Horror,,Hostel  2005  Horror nan
42725,Grandma's Boy (2006),Comedy,,Grandma's Boy  2006  Comedy nan
42728,Tristan & Isolde (2006),Drama|Romance,,Tristan & Isolde  2006  Drama Romance nan
42730,Glory Road (2006),Drama,,Glory Road  2006  Drama nan
42732,Last Holiday (2006),Comedy,,Last Holiday  2006  Comedy nan
42734,Hoodwinked! (2005),Animation|Children|Comedy,,Hoodwinked!  2005  Animation Children Comedy nan
42738,Underworld: Evolution (2006),Action|Fantasy|Horror,,Underworld: Evolution  2006  Action Fantasy Horror nan
42740,Looking for Comedy in the Muslim World (2005),Comedy,In Netflix queue,Looking for Comedy in the Muslim World  2005  Comedy In Netflix queue
42761,Casper Meets Wendy (1998),Adventure|Children|Comedy|Fantasy,,Casper Meets Wendy  1998  Adventure Children Comedy Fantasy nan
42943,Revolution (1985),Adventure|Drama|War,,Revolution  1985  Adventure Drama War nan
42946,Project A ('A' gai waak) (1983),Action|Comedy,,Project A  'A' gai waak   1983  Action Comedy nan
43289,"Bird People in China, The (Chûgoku no chôjin) (1998)",Adventure|Comedy|Drama|Fantasy,,Bird People in China  The  Chûgoku no chôjin   1998  Adventure Comedy Drama Fantasy nan
43333,Water (2005),Drama|Romance,,Water  2005  Drama Romance nan
43376,Sophie Scholl: The Final Days (Sophie Scholl - Die letzten Tage) (2005),Drama|War,,Sophie Scholl: The Final Days  Sophie Scholl - Die letzten Tage   2005  Drama War nan
43396,"World's Fastest Indian, The (2005)",Drama,,World's Fastest Indian  The  2005  Drama nan
43419,Bandidas (2006),Action|Comedy|Crime|Western,,Bandidas  2006  Action Comedy Crime Western nan
43460,Tristram Shandy: A Cock and Bull Story (2005),Comedy|Drama,,Tristram Shandy: A Cock and Bull Story  2005  Comedy Drama nan
43549,Helter Skelter (2004),Action|Crime|Drama|Horror,,Helter Skelter  2004  Action Crime Drama Horror nan
43556,Annapolis (2006),Drama,,Annapolis  2006  Drama nan
43558,Big Momma's House 2 (2006),Action|Comedy|Crime,,Big Momma's House 2  2006  Action Comedy Crime nan
43560,Nanny McPhee (2005),Children|Comedy|Fantasy,,Nanny McPhee  2005  Children Comedy Fantasy nan
43677,"Tuskegee Airmen, The (1995)",Drama|War,,Tuskegee Airmen  The  1995  Drama War nan
43679,Final Destination 3 (2006),Horror|Mystery|Thriller,,Final Destination 3  2006  Horror Mystery Thriller nan
43684,Something New (2006),Comedy|Drama|Romance,,Something New  2006  Comedy Drama Romance nan
43708,Block Party (a.k.a. Dave Chappelle's Block Party) (2005),Comedy|Documentary,,Block Party  a.k.a. Dave Chappelle's Block Party   2005  Comedy Documentary nan
43744,Imagine Me & You (2005),Comedy|Drama|Romance,,Imagine Me & You  2005  Comedy Drama Romance nan
43836,"Pink Panther, The (2006)",Adventure|Comedy|Crime,,Pink Panther  The  2006  Adventure Comedy Crime nan
43869,Curious George (2006),Adventure|Animation|Children|Comedy,,Curious George  2006  Adventure Animation Children Comedy nan
43871,Firewall (2006),Crime|Drama|Thriller,,Firewall  2006  Crime Drama Thriller nan
43904,When a Stranger Calls (2006),Horror|Thriller,,When a Stranger Calls  2006  Horror Thriller nan
43908,London (2005),Drama,,London  2005  Drama nan
43912,Freedomland (2006),Crime|Drama,,Freedomland  2006  Crime Drama nan
43914,Winter Passing (2005),Drama,,Winter Passing  2005  Drama nan
43917,Eight Below (2006),Action|Adventure|Drama|Romance,,Eight Below  2006  Action Adventure Drama Romance nan
43919,Date Movie (2006),Comedy|Romance,,Date Movie  2006  Comedy Romance nan
43921,Running Scared (2006),Action|Crime|Thriller,,Running Scared  2006  Action Crime Thriller nan
43928,Ultraviolet (2006),Action|Fantasy|Sci-Fi|Thriller,,Ultraviolet  2006  Action Fantasy Sci-Fi Thriller nan
43930,Just My Luck (2006),Comedy|Romance,,Just My Luck  2006  Comedy Romance nan
43932,Pulse (2006),Action|Drama|Fantasy|Horror|Mystery|Sci-Fi|Thriller,,Pulse  2006  Action Drama Fantasy Horror Mystery Sci-Fi Thriller nan
43936,16 Blocks (2006),Crime|Thriller,,16 Blocks  2006  Crime Thriller nan
44004,Failure to Launch (2006),Comedy|Romance,,Failure to Launch  2006  Comedy Romance nan
44020,Ultimate Avengers (2006),Action|Animation|Children|Sci-Fi,,Ultimate Avengers  2006  Action Animation Children Sci-Fi nan
44022,Ice Age 2: The Meltdown (2006),Adventure|Animation|Children|Comedy,,Ice Age 2: The Meltdown  2006  Adventure Animation Children Comedy nan
44189,Ask the Dust (2006),Drama|Romance,,Ask the Dust  2006  Drama Romance nan
44191,V for Vendetta (2006),Action|Sci-Fi|Thriller|IMAX,,V for Vendetta  2006  Action Sci-Fi Thriller IMAX nan
44193,She's the Man (2006),Comedy|Romance,,She's the Man  2006  Comedy Romance nan
44195,Thank You for Smoking (2006),Comedy|Drama,,Thank You for Smoking  2006  Comedy Drama nan
44197,Find Me Guilty (2006),Comedy|Crime|Drama,,Find Me Guilty  2006  Comedy Crime Drama nan
44199,Inside Man (2006),Crime|Drama|Thriller,,Inside Man  2006  Crime Drama Thriller nan
44204,Tsotsi (2005),Crime|Drama,,Tsotsi  2005  Crime Drama nan
44225,Aquamarine (2006),Children|Comedy|Fantasy,,Aquamarine  2006  Children Comedy Fantasy nan
44238,Leprechaun 2 (1994),Comedy|Fantasy|Horror,,Leprechaun 2  1994  Comedy Fantasy Horror nan
44241,Leprechaun 3 (1995),Comedy|Fantasy|Horror,,Leprechaun 3  1995  Comedy Fantasy Horror nan
44243,Leprechaun 4: In Space (1997),Comedy|Fantasy|Horror|Sci-Fi,,Leprechaun 4: In Space  1997  Comedy Fantasy Horror Sci-Fi nan
44301,Lights in the Dusk (Laitakaupungin valot) (2006),Crime|Drama,,Lights in the Dusk  Laitakaupungin valot   2006  Crime Drama nan
44397,"Hills Have Eyes, The (2006)",Drama|Horror|Thriller,,Hills Have Eyes  The  2006  Drama Horror Thriller nan
44399,"Shaggy Dog, The (2006)",Adventure|Children|Comedy|Fantasy,,Shaggy Dog  The  2006  Adventure Children Comedy Fantasy nan
44511,Unknown White Male (2005),Documentary,,Unknown White Male  2005  Documentary nan
44555,"Lives of Others, The (Das leben der Anderen) (2006)",Drama|Romance|Thriller,,Lives of Others  The  Das leben der Anderen   2006  Drama Romance Thriller nan
44597,Youth of the Beast (Yaju no seishun) (1963),Action|Crime|Mystery,,Youth of the Beast  Yaju no seishun   1963  Action Crime Mystery nan
44613,Take the Lead (2006),Drama,,Take the Lead  2006  Drama nan
44633,"Devil and Daniel Johnston, The (2005)",Documentary,,Devil and Daniel Johnston  The  2005  Documentary nan
44657,Mouchette (1967),Drama,,Mouchette  1967  Drama nan
44665,Lucky Number Slevin (2006),Crime|Drama|Mystery,twist ending,Lucky Number Slevin  2006  Crime Drama Mystery twist ending
44694,Volver (2006),Comedy|Drama,,Volver  2006  Comedy Drama nan
44709,Akeelah and the Bee (2006),Drama,,Akeelah and the Bee  2006  Drama nan
44719,Brainstorm (2001),Drama,,Brainstorm  2001  Drama nan
44731,Stay Alive (2006),Horror|Sci-Fi|Thriller,,Stay Alive  2006  Horror Sci-Fi Thriller nan
44759,Basic Instinct 2 (2006),Crime|Drama|Mystery|Thriller,,Basic Instinct 2  2006  Crime Drama Mystery Thriller nan
44761,Brick (2005),Crime|Drama|Film-Noir|Mystery,,Brick  2005  Crime Drama Film-Noir Mystery nan
44773,"Dead Hate the Living!, The (2000)",Comedy|Horror,,Dead Hate the Living!  The  2000  Comedy Horror nan
44777,Evil Aliens (2005),Comedy|Horror|Sci-Fi,,Evil Aliens  2005  Comedy Horror Sci-Fi nan
44788,This Film Is Not Yet Rated (2006),Documentary,,This Film Is Not Yet Rated  2006  Documentary nan
44828,Slither (2006),Comedy|Horror|Sci-Fi,,Slither  2006  Comedy Horror Sci-Fi nan
44840,"Benchwarmers, The (2006)",Comedy,,Benchwarmers  The  2006  Comedy nan
44849,Renaissance (2006),Action|Animation|Film-Noir|Sci-Fi|Thriller,,Renaissance  2006  Action Animation Film-Noir Sci-Fi Thriller nan
44851,Go for Zucker! (Alles auf Zucker!) (2004),Comedy,,Go for Zucker!  Alles auf Zucker!   2004  Comedy nan
44864,Friends with Money (2006),Comedy|Drama|Romance,,Friends with Money  2006  Comedy Drama Romance nan
44889,Reefer Madness: The Movie Musical (2005),Comedy|Drama|Musical,satire,Reefer Madness: The Movie Musical  2005  Comedy Drama Musical satire
44929,Candy (2006),Drama|Romance,,Candy  2006  Drama Romance nan
44931,Secrets of a Soul (Geheimnisse einer Seele) (1926),Drama,,Secrets of a Soul  Geheimnisse einer Seele   1926  Drama nan
44937,"Child, The (L'enfant) (2005)",Crime|Drama,,Child  The  L'enfant   2005  Crime Drama nan
44943,9/11 (2002),Documentary,,9/11  2002  Documentary nan
44972,Scary Movie 4 (2006),Comedy|Horror,,Scary Movie 4  2006  Comedy Horror nan
44974,Hard Candy (2005),Drama|Thriller,,Hard Candy  2005  Drama Thriller nan
45028,"Prairie Home Companion, A (2006)",Comedy|Drama|Musical,,Prairie Home Companion  A  2006  Comedy Drama Musical nan
45062,"Sentinel, The (2006)",Crime|Drama|Thriller,,Sentinel  The  2006  Crime Drama Thriller nan
45074,"Wild, The (2006)",Adventure|Animation|Children|Comedy|Fantasy,,Wild  The  2006  Adventure Animation Children Comedy Fantasy nan
45081,Silent Hill (2006),Fantasy|Horror|Thriller,,Silent Hill  2006  Fantasy Horror Thriller nan
45106,American Dreamz (2006),Comedy|Drama,,American Dreamz  2006  Comedy Drama nan
45175,Kinky Boots (2005),Comedy|Drama,,Kinky Boots  2005  Comedy Drama nan
45183,"Protector, The (a.k.a. Warrior King) (Tom yum goong) (2005)",Action|Comedy|Crime|Thriller,,Protector  The  a.k.a. Warrior King   Tom yum goong   2005  Action Comedy Crime Thriller nan
45186,Mission: Impossible III (2006),Action|Adventure|Thriller,,Mission: Impossible III  2006  Action Adventure Thriller nan
45208,RV (2006),Adventure|Children|Comedy,,RV  2006  Adventure Children Comedy nan
45210,United 93 (2006),Crime|Drama,,United 93  2006  Crime Drama nan
45221,Stick It (2006),Comedy,,Stick It  2006  Comedy nan
45361,"American Haunting, An (2005)",Drama|Horror|Mystery|Thriller,,American Haunting  An  2005  Drama Horror Mystery Thriller nan
45382,Down in the Valley (2005),Drama|Romance,,Down in the Valley  2005  Drama Romance nan
45431,Over the Hedge (2006),Adventure|Animation|Children|Comedy,,Over the Hedge  2006  Adventure Animation Children Comedy nan
45440,Art School Confidential (2006),Comedy|Drama,,Art School Confidential  2006  Comedy Drama nan
45442,Poseidon (2006),Action|Adventure|Thriller|IMAX,,Poseidon  2006  Action Adventure Thriller IMAX nan
45447,"Da Vinci Code, The (2006)",Drama|Mystery|Thriller,adventure|Audrey Tautou|conspiracy theory|Mystery|Paris|Tom Hanks|treasure hunt,Da Vinci Code  The  2006  Drama Mystery Thriller adventure Audrey Tautou conspiracy theory Mystery Paris Tom Hanks treasure hunt
45499,X-Men: The Last Stand (2006),Action|Sci-Fi|Thriller,Halle Berry|Hugh Jackman,X-Men: The Last Stand  2006  Action Sci-Fi Thriller Halle Berry Hugh Jackman
