,movieId,titulo_movie_lens,count_ratings
5891,33310,"Common Thread, A (a.k.a. Sequins) (Brodeuses) (2004)",1
5892,33312,"Cocoanuts, The (1929)",1
5893,33421,Dear Wendy (2005),3
5894,33435,Los Angeles Plays Itself (2003),1
5895,33437,Unleashed (Danny the Dog) (2005),9
5896,33493,Star Wars: Episode III - Revenge of the Sith (2005),78
5897,33495,Kicking & Screaming (2005),7
5898,33499,Monster-in-Law (2005),4
5899,33558,"Snow Walker, The (2003)",1
5900,33564,Divorce - Italian Style (Divorzio all'italiana) (1961),2
5901,33615,Madagascar (2005),40
5902,33629,Airborne (1993),1
5903,33639,Mad Hot Ballroom (2005),3
5904,33644,Dominion: Prequel to the Exorcist (2005),1
5905,33646,"Longest Yard, The (2005)",9
5906,33649,Saving Face (2004),1
5907,33660,Cinderella Man (2005),17
5908,33669,"Sisterhood of the Traveling Pants, The (2005)",7
5909,33672,Lords of Dogtown (2005),7
5910,33677,Rock School (2005),3
5911,33679,Mr. & Mrs. Smith (2005),59
5912,33681,"Adventures of Sharkboy and Lavagirl 3-D, The (2005)",2
5913,33683,High Tension (Haute tension) (Switchblade Romance) (2003),2
5914,33725,It's All Gone Pete Tong (2004),3
5915,33779,Eddie Izzard: Dress to Kill (1999),2
5916,33781,Quo Vadis (1951),2
5917,33794,Batman Begins (2005),116
5918,33801,Godzilla: Final Wars (Gojira: Fainaru uôzu) (2004),1
5919,33815,"Perfect Man, The (2005)",2
5920,33826,Saint Ralph (2004),1
5921,33830,Herbie: Fully Loaded (2005),3
5922,33834,Land of the Dead (2005),4
5923,33836,Bewitched (2005),13
5924,33838,Rize (2005),1
5925,33880,Me and You and Everyone We Know (2005),4
5926,33893,"Perfect Crime, The (Crimen Ferpecto) (Ferpect Crime) (2004)",1
5927,33896,3 Extremes (Three... Extremes) (Saam gaang yi) (2004),3
5928,33903,"Edukators, The (Die Fetten Jahre sind vorbei) (2004)",5
5929,33966,Cop and ½ (1993),1
5930,34018,At the Circus (1939),1
5931,34048,War of the Worlds (2005),50
5932,34072,"March of the Penguins (Marche de l'empereur, La) (2005)",18
5933,34129,Rebound (2005),1
5934,34143,Dark Water (2005),3
5935,34148,"Beat That My Heart Skipped, The (battre mon coeur s'est arrêté, De) (2005)",2
5936,34150,Fantastic Four (2005),36
5937,34153,Murderball (2005),3
5938,34162,Wedding Crashers (2005),58
5939,34164,Happy Endings (2005),1
5940,34271,Hustle & Flow (2005),4
5941,34292,Hardware (1990),1
5942,34312,"Calcium Kid, The (2004)",1
5943,34319,"Island, The (2005)",31
5944,34321,Bad News Bears (2005),3
5945,34323,"Devil's Rejects, The (2005)",7
5946,34326,Last Days (2005),2
5947,34330,November (2004),1
5948,34332,Sky High (2005),6
5949,34334,Stealth (2005),5
5950,34336,Must Love Dogs (2005),4
5951,34338,"Aristocrats, The (2005)",10
5952,34359,Georgy Girl (1966),1
5953,34397,"Order, The (2001)",1
5954,34405,Serenity (2005),50
5955,34437,Broken Flowers (2005),21
5956,34450,Miracles - Mr. Canton and Lady Rose (1989),1
5957,34482,"Browning Version, The (1951)",0
5958,34520,"Dukes of Hazzard, The (2005)",12
5959,34523,The Chumscrubber (2005),3
5960,34528,Junebug (2005),3
5961,34530,Deuce Bigalow: European Gigolo (2005),3
5962,34532,"Skeleton Key, The (2005)",4
5963,34534,Four Brothers (2005),7
5964,34536,The Great Raid (2005),3
5965,34540,Pretty Persuasion (2005),1
5966,34542,Grizzly Man (2005),5
5967,34800,Private Resort (1985),1
5968,34811,Pusher II: With Blood on My Hands (2004),1
5969,35015,Duma (2005),1
5970,35347,Animal Farm (1954),1
5971,35807,"Teahouse of the August Moon, The (1956)",1
5972,35836,"40-Year-Old Virgin, The (2005)",74
5973,35957,Red Eye (2005),9
5974,36276,Hidden (a.k.a. Cache) (Caché) (2005),2
5975,36289,Asterix & Obelix vs. Caesar (Astérix et Obélix contre César) (1999),1
5976,36363,Kin-Dza-Dza! (1986),2
5977,36397,Valiant (2005),1
5978,36401,"Brothers Grimm, The (2005)",20
5979,36477,"Baxter, The (2005)",1
5980,36509,"Cave, The (2005)",3
5981,36517,"Constant Gardener, The (2005)",13
5982,36519,Transporter 2 (2005),16
5983,36525,Just Like Heaven (2005),8
5984,36527,Proof (2005),7
5985,36529,Lord of War (2005),35
5986,36533,Cry_Wolf (a.k.a. Cry Wolf) (2005),2
5987,36535,Everything Is Illuminated (2005),9
5988,36537,Thumbsucker (2005),3
5989,36708,Family Guy Presents Stewie Griffin: The Untold Story (2005),12
5990,36850,Police Story 2 (Ging chaat goo si juk jaap) (1988),2
5991,36931,New Police Story (Xin jing cha gu shi) (2004),1
5992,37211,Go West (1940),1
5993,37240,Why We Fight (2005),4
5994,37380,Doom (2005),10
5995,37382,Domino (2005),8
5996,37384,Waiting... (2005),13
5997,37386,Aeon Flux (2005),21
5998,37444,Frankenstein 90 (1984),1
5999,37475,"Unfinished Life, An (2005)",1
6000,37477,"Man, The (2005)",1
6001,37495,Survive Style 5+ (2004),1
6002,37545,Woyzeck (1979),2
6003,37720,"Exorcism of Emily Rose, The (2005)",6
6004,37727,Flightplan (2005),11
6005,37729,Corpse Bride (2005),44
6006,37731,Green Street Hooligans (a.k.a. Hooligans) (2005),9
6007,37733,"History of Violence, A (2005)",27
6008,37736,Oliver Twist (2005),3
6009,37739,"Greatest Game Ever Played, The (2005)",5
6010,37741,Capote (2005),23
6011,37830,Final Fantasy VII: Advent Children (2004),10
6012,37844,Roll Bounce (2005),1
6013,37853,Into the Blue (2005),2
6014,37857,MirrorMask (2005),9
6015,38038,Wallace & Gromit in The Curse of the Were-Rabbit (2005),30
6016,38061,Kiss Kiss Bang Bang (2005),35
6017,38095,"Bittersweet Life, A (Dalkomhan insaeng) (2005)",3
6018,38159,"Short Film About Love, A (Krótki film o milosci) (1988)",1
6019,38164,"All This, and Heaven Too (1940)",1
6020,38198,Darwin's Nightmare (2004),1
6021,38294,Beowulf & Grendel (2005),1
6022,38304,No Direction Home: Bob Dylan (2005),4
6023,38388,Goal! The Dream Begins (Goal!) (2005),2
6024,38583,"Wraith, The (1986)",1
6025,38798,In Her Shoes (2005),4
6026,38886,"Squid and the Whale, The (2005)",9
6027,38992,Two for the Money (2005),1
6028,39183,Brokeback Mountain (2005),34
6029,39231,Elizabethtown (2005),4
6030,39234,North Country (2005),4
6031,39292,"Good Night, and Good Luck. (2005)",20
6032,39307,Dreamer: Inspired by a True Story (2005),1
6033,39381,"Proposition, The (2005)",8
6034,39400,"Fog, The (2005)",5
6035,39414,Shopgirl (2005),7
6036,39427,Stay (2005),4
6037,39435,"Legend of Zorro, The (2005)",5
6038,39444,"Weather Man, The (2005)",9
6039,39446,Saw II (2005),13
6040,39449,Prime (2005),5
6041,39516,Don't Move (Non ti muovere) (2004),1
6042,39715,American Pie Presents: Band Camp (American Pie 4: Band Camp) (2005),7
6043,39801,"Great Yokai War, The (Yôkai daisensô) (2005)",2
6044,39869,Manderlay (2005),4
6045,40148,Revolver (2005),7
6046,40278,Jarhead (2005),17
6047,40339,Chicken Little (2005),7
6048,40412,Dead Man's Shoes (2004),2
6049,40414,Joyeux Noël (Merry Christmas) (2005),5
6050,40478,Night of the Lepus (1972),1
6051,40491,"Match Factory Girl, The (Tulitikkutehtaan tyttö) (1990)",1
6052,40578,Sword of the Beast (Kedamono no ken) (1965),1
6053,40581,Just Friends (2005),6
6054,40583,Syriana (2005),16
6055,40597,One-Way Ticket to Mombasa (Menolippu Mombasaan) (2002),1
6056,40614,Derailed (2005),4
6057,40617,Creep (2004),1
6058,40629,Pride & Prejudice (2005),27
6059,40697,Babylon 5,2
6060,40723,Wolf Creek (2005),4
6061,40732,"Descent, The (2005)",11
6062,40815,Harry Potter and the Goblet of Fire (2005),71
6063,40819,Walk the Line (2005),39
6064,40826,Rent (2005),10
6065,40851,Zathura (2005),4
6066,40870,C.R.A.Z.Y. (2005),2
6067,40946,Sarah Silverman: Jesus Is Magic (2005),2
6068,40955,Breakfast on Pluto (2005),4
6069,40959,"Ice Harvest, The (2005)",3
6070,40962,"Yours, Mine and Ours (2005)",3
6071,40966,"Libertine, The (2004)",1
6072,41014,"Bird with the Crystal Plumage, The (Uccello dalle piume di cristallo, L') (1970)",1
6073,41285,Match Point (2005),17
6074,41527,Paradise Now (2005),2
6075,41566,"Chronicles of Narnia: The Lion, the Witch and the Wardrobe, The (2005)",62
6076,41569,King Kong (2005),40
6077,41571,Memoirs of a Geisha (2005),12
6078,41573,"Family Stone, The (2005)",8
6079,41617,Havoc (2005),2
6080,41627,Samurai Rebellion (Jôi-uchi: Hairyô tsuma shimatsu) (1967),1
6081,41712,"Room for Romeo Brass, A (1999)",1
6082,41716,"Matador, The (2005)",7
6083,41724,Wal-Mart: The High Cost of Low Price (2005),1
6084,41769,Mozart and the Whale (2005),1
6085,41828,Don't Look Now: We're Being Shot At (La grande vadrouille) (1966),1
6086,41863,"Three Burials of Melquiades Estrada, The (2006)",5
6087,41997,Munich (2005),21
6088,42002,"Producers, The (2005)",9
6089,42004,Transamerica (2005),6
6090,42007,Rumor Has It... (2005),3
6091,42009,Cheaper by the Dozen 2 (2005),4
6092,42011,Fun with Dick and Jane (2005),11
6093,42013,"Ringer, The (2005)",4
6094,42015,Casanova (2005),3
6095,42018,Mrs. Henderson Presents (2005),2
6096,42176,"Ear, The (Ucho) (1970)",1
6097,42191,Luxo Jr. (1986),2
6098,42285,"Dentist, The (1996)",1
6099,42418,"New World, The (2005)",5
6100,42422,Voices of a Distant Star (Hoshi no koe) (2003),1
6101,42556,7 Faces of Dr. Lao (1964),1
6102,42559,Samurai Assassin (Samurai) (1965),1
6103,42602,"Boys of Baraka, The (2005)",1
6104,42632,Lady Vengeance (Sympathy for Lady Vengeance) (Chinjeolhan geumjassi) (2005),5
6105,42638,Grand Theft Parsons (2003),1
6106,42718,District 13 (Banlieue 13) (2004),5
6107,42723,Hostel (2005),11
6108,42725,Grandma's Boy (2006),7
6109,42728,Tristan & Isolde (2006),5
6110,42730,Glory Road (2006),2
6111,42732,Last Holiday (2006),3
6112,42734,Hoodwinked! (2005),4
6113,42738,Underworld: Evolution (2006),16
6114,42740,Looking for Comedy in the Muslim World (2005),1
6115,42761,Casper Meets Wendy (1998),1
6116,42943,Revolution (1985),1
6117,42946,Project A ('A' gai waak) (1983),2
6118,43289,"Bird People in China, The (Chûgoku no chôjin) (1998)",1
6119,43333,Water (2005),1
6120,43376,Sophie Scholl: The Final Days (Sophie Scholl - Die letzten Tage) (2005),4
6121,43396,"World's Fastest Indian, The (2005)",7
6122,43419,Bandidas (2006),1
6123,43460,Tristram Shandy: A Cock and Bull Story (2005),3
6124,43549,Helter Skelter (2004),1
6125,43556,Annapolis (2006),2
6126,43558,Big Momma's House 2 (2006),1
6127,43560,Nanny McPhee (2005),6
6128,43677,"Tuskegee Airmen, The (1995)",1
6129,43679,Final Destination 3 (2006),9
6130,43684,Something New (2006),1
6131,43708,Block Party (a.k.a. Dave Chappelle's Block Party) (2005),3
6132,43744,Imagine Me & You (2005),1
6133,43836,"Pink Panther, The (2006)",7
6134,43869,Curious George (2006),2
6135,43871,Firewall (2006),8
6136,43904,When a Stranger Calls (2006),5
6137,43908,London (2005),1
6138,43912,Freedomland (2006),1
6139,43914,Winter Passing (2005),1
6140,43917,Eight Below (2006),4
6141,43919,Date Movie (2006),3
6142,43921,Running Scared (2006),5
6143,43928,Ultraviolet (2006),13
6144,43930,Just My Luck (2006),1
6145,43932,Pulse (2006),2
6146,43936,16 Blocks (2006),9
6147,44004,Failure to Launch (2006),6
6148,44020,Ultimate Avengers (2006),2
6149,44022,Ice Age 2: The Meltdown (2006),23
6150,44189,Ask the Dust (2006),1
6151,44191,V for Vendetta (2006),100
6152,44193,She's the Man (2006),6
6153,44195,Thank You for Smoking (2006),36
6154,44197,Find Me Guilty (2006),1
6155,44199,Inside Man (2006),40
6156,44204,Tsotsi (2005),4
6157,44225,Aquamarine (2006),2
6158,44238,Leprechaun 2 (1994),1
6159,44241,Leprechaun 3 (1995),1
6160,44243,Leprechaun 4: In Space (1997),1
6161,44301,Lights in the Dusk (Laitakaupungin valot) (2006),1
6162,44397,"Hills Have Eyes, The (2006)",6
6163,44399,"Shaggy Dog, The (2006)",2
6164,44511,Unknown White Male (2005),1
6165,44555,"Lives of Others, The (Das leben der Anderen) (2006)",34
6166,44597,Youth of the Beast (Yaju no seishun) (1963),1
6167,44613,Take the Lead (2006),2
6168,44633,"Devil and Daniel Johnston, The (2005)",1
6169,44657,Mouchette (1967),1
6170,44665,Lucky Number Slevin (2006),38
6171,44694,Volver (2006),8
6172,44709,Akeelah and the Bee (2006),5
6173,44719,Brainstorm (2001),1
6174,44731,Stay Alive (2006),3
6175,44759,Basic Instinct 2 (2006),3
6176,44761,Brick (2005),12
6177,44773,"Dead Hate the Living!, The (2000)",1
6178,44777,Evil Aliens (2005),1
6179,44788,This Film Is Not Yet Rated (2006),6
6180,44828,Slither (2006),5
6181,44840,"Benchwarmers, The (2006)",11
6182,44849,Renaissance (2006),1
6183,44851,Go for Zucker! (Alles auf Zucker!) (2004),1
6184,44864,Friends with Money (2006),4
6185,44889,Reefer Madness: The Movie Musical (2005),2
6186,44929,Candy (2006),2
6187,44931,Secrets of a Soul (Geheimnisse einer Seele) (1926),1
6188,44937,"Child, The (L'enfant) (2005)",1
6189,44943,9/11 (2002),1
6190,44972,Scary Movie 4 (2006),12
6191,44974,Hard Candy (2005),12
6192,45028,"Prairie Home Companion, A (2006)",6
6193,45062,"Sentinel, The (2006)",2
6194,45074,"Wild, The (2006)",1
6195,45081,Silent Hill (2006),12
6196,45106,American Dreamz (2006),1
6197,45175,Kinky Boots (2005),4
6198,45183,"Protector, The (a.k.a. Warrior King) (Tom yum goong) (2005)",1
6199,45186,Mission: Impossible III (2006),28
6200,45208,RV (2006),3
6201,45210,United 93 (2006),7
6202,45221,Stick It (2006),6
6203,45361,"American Haunting, An (2005)",2
6204,45382,Down in the Valley (2005),2
6205,45431,Over the Hedge (2006),14
6206,45440,Art School Confidential (2006),6
6207,45442,Poseidon (2006),4
6208,45447,"Da Vinci Code, The (2006)",49
6209,45499,X-Men: The Last Stand (2006),52
6210,45501,"Break-Up, The (2006)",11
6211,45503,Peaceful Warrior (2006),1
6212,45517,Cars (2006),41
6213,45635,"Notorious Bettie Page, The (2005)",2
6214,45648,Game 6 (2005),1
6215,45658,On a Clear Day (2005),1
6216,45662,"Omen, The (2006)",5
6217,45666,Nacho Libre (2006),14
6218,45668,"Lake House, The (2006)",10
6219,45672,Click (2006),23
6220,45720,"Devil Wears Prada, The (2006)",34
6221,45722,Pirates of the Caribbean: Dead Man's Chest (2006),72
6222,45726,"You, Me and Dupree (2006)",6
6223,45728,Clerks II (2006),13
6224,45730,Lady in the Water (2006),9
6225,45732,My Super Ex-Girlfriend (2006),6
6226,45880,Marie Antoinette (2006),13
6227,45928,Who Killed the Electric Car? (2006),5
6228,45950,"Inconvenient Truth, An (2006)",13
6229,45969,Career Opportunities (1991),1
6230,46062,High School Musical (2006),3
6231,46105,I Am a Sex Addict (2005),1
6232,46231,Stoned (2005),1
6233,46322,Jet Li's Fearless (Huo Yuan Jia) (2006),8
6234,46335,"Fast and the Furious: Tokyo Drift, The (Fast and the Furious 3, The) (2006)",11
6235,46337,Garfield: A Tail of Two Kitties (2006),2
6236,46347,Metal: A Headbanger's Journey (2005),2
6237,46367,"Public Eye, The (1992)",1
6238,46530,Superman Returns (2006),25
6239,46559,"Road to Guantanamo, The (2006)",1
6240,46572,Edmond (2005),3
6241,46574,"OH in Ohio, The (2006)",1
6242,46578,Little Miss Sunshine (2006),77
6243,46664,"Fallen Idol, The (1948)",1
6244,46723,Babel (2006),31
6245,46772,Strangers with Candy (2005),1
6246,46850,Wordplay (2006),3
6247,46855,Army of Shadows (L'armée des ombres) (1969),1
6248,46862,Orchestra Rehearsal (Prova d'orchestra) (1978),1
6249,46865,Little Man (2006),1
6250,46948,Monster House (2006),9
6251,46965,Snakes on a Plane (2006),14
6252,46967,Scoop (2006),4
6253,46970,Talladega Nights: The Ballad of Ricky Bobby (2006),28
6254,46972,Night at the Museum (2006),23
6255,46974,World Trade Center (2006),6
6256,46976,Stranger than Fiction (2006),44
6257,47044,Miami Vice (2006),10
6258,47099,"Pursuit of Happyness, The (2006)",46
6259,47122,John Tucker Must Die (2006),9
6260,47124,"Ant Bully, The (2006)",2
6261,47200,Crank (2006),14
6262,47202,"Secret Life of Words, The (2005)",1
6263,47254,Chaos (2005),1
6264,47261,"Night Listener, The (2006)",3
6265,47382,Step Up (2006),4
6266,47384,Zoom (2006),1
6267,47404,Mind Game (2004),2
6268,47423,Half Nelson (2006),5
6269,47446,"Moustache, La (2005)",1
6270,47465,Tideland (2005),3
6271,47491,Adam's Apples (Adams æbler) (2005),3
6272,47516,Material Girls (2006),1
6273,47518,Accepted (2006),14
6274,47538,Crime Busters (1977),1
6275,47566,Born to Kill (1947),1
6276,47610,"Illusionist, The (2006)",43
6277,47629,The Queen (2006),13
6278,47640,Beerfest (2006),6
6279,47644,Invincible (2006),7
6280,47646,Idlewild (2006),1
6281,47721,"Red Balloon, The (Ballon rouge, Le) (1956)",1
6282,47725,Angel-A (2005),3
6283,47736,"Chump at Oxford, A (1940)",1
6284,47774,"Icicle Thief, The (Ladri di saponette) (1989)",1
6285,47793,"Puffy Chair, The (2006)",1
6286,47810,"Wicker Man, The (2006)",4
6287,47894,"Wind That Shakes the Barley, The (2006)",4
6288,47937,Severance (2006),1
6289,47950,Hollywoodland (2006),5
6290,47952,"Covenant, The (2006)",1
6291,47970,"Last Kiss, The (2006)",3
6292,47978,SherryBaby (2006),1
6293,47997,Idiocracy (2006),18
6294,47999,Jesus Camp (2006),7
6295,48001,"Bow, The (Hwal) (2005)",1
6296,48032,"Tiger and the Snow, The (La tigre e la neve) (2005)",1
6297,48043,"Fountain, The (2006)",14
6298,48045,Fear City: A Family-Style Comedy (La cité de la peur) (1994),1
6299,48082,"Science of Sleep, The (La science des rêves) (2006)",11
6300,48142,"Black Dahlia, The (2006)",6
6301,48150,"Woods, The (2006)",1
6302,48161,Gridiron Gang (2006),2
6303,48214,Land of Plenty (Angst and Alienation in America) (2004),1
6304,48262,"Bridge, The (2006)",1
6305,48304,Apocalypto (2006),19
6306,48319,Flyboys (2006),1
6307,48322,Jackass Number Two (2006),7
6308,48326,All the King's Men (2006),3
6309,48342,Conversations with Other Women (2005),2
6310,48385,Borat: Cultural Learnings of America for Make Benefit Glorious Nation of Kazakhstan (2006),65
6311,48394,"Pan's Labyrinth (Laberinto del fauno, El) (2006)",81
6312,48412,"Guardian, The (2006)",4
6313,48414,Open Season (2006),2
6314,48416,School for Scoundrels (2006),1
6315,48516,"Departed, The (2006)",107
6316,48518,"Texas Chainsaw Massacre: The Beginning, The (2006)",2
6317,48520,Employee of the Month (2006),6
6318,48560,Running With Scissors (2006),1
6319,48593,Man of the Year (2006),3
6320,48596,"Marine, The (2006)",2
6321,48598,Infamous (2006),2
6322,48638,Fellini's Casanova (Il Casanova di Federico Fellini) (1976),2
6323,48649,Chapayev (1934),1
6324,48678,Feast (2005),2
6325,48696,Little Children (2006),4
6326,48698,Deliver Us from Evil (2006),2
6327,48738,"Last King of Scotland, The (2006)",20
6328,48741,"U.S. vs. John Lennon, The (2006)",1
6329,48744,Shortbus (2006),3
6330,48774,Children of Men (2006),64
6331,48780,"Prestige, The (2006)",90
6332,48783,Flags of Our Fathers (2006),11
6333,48872,13 Tzameti (2005),1
6334,48877,Saw III (2006),11
6335,48879,Catch a Fire (2006),2
6336,48883,Death of a President (2006),2
6337,48982,Flushed Away (2006),7
6338,48997,Perfume: The Story of a Murderer (2006),8
6339,49013,"Santa Clause 3: The Escape Clause, The (2006)",2
6340,49110,Mom and Dad Save the World (1992),1
6341,49130,"Good Year, A (2006)",3
6342,49132,Shut Up & Sing (2006),3
6343,49220,For Your Consideration (2006),4
6344,49263,Fuck (2005),1
6345,49265,Shooting Dogs (a.k.a. Beyond the Gates) (2005),1
6346,49272,Casino Royale (2006),81
6347,49274,Happy Feet (2006),11
6348,49276,Let's Go to Prison (2006),3
6349,49278,Déjà Vu (Deja Vu) (2006),20
6350,49280,Bobby (2006),3
6351,49284,10 Items or Less (2006),3
6352,49286,"Holiday, The (2006)",24
6353,49314,Harsh Times (2006),1
6354,49347,Fast Food Nation (2006),3
6355,49389,The Great Train Robbery (1903),2
6356,49396,Tenacious D in The Pick of Destiny (2006),9
6357,49524,"Nativity Story, The (2006)",2
6358,49530,Blood Diamond (2006),53
6359,49647,Charlotte's Web (2006),3
6360,49649,Eragon (2006),12
6361,49651,Rocky Balboa (2006),14
6362,49666,Fur: An Imaginary Portrait of Diane Arbus (2006),1
6363,49688,"Dam Busters, The (1955)",1
6364,49735,Another Gay Movie (2006),1
6365,49772,"Painted Veil, The (2006)",4
6366,49793,We Are Marshall (2006),2
6367,49822,"Good Shepherd, The (2006)",7
6368,49824,Dreamgirls (2006),5
6369,49910,Freedom Writers (2007),4
6370,49917,When the Levees Broke: A Requiem in Four Acts (2006),1
